Periodo,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades terciarias > 43 Comercio al por mayor Sonora ",3.780824258,3.732914868,3.806838522,3.787271287,3.818267484,3.827812371,3.940716093,3.950424996,4.013378001,3.990688684,3.999021676,3.911397208,4.107156143,4.363237447,3.971191545,3.820836306
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades terciarias > 43 Comercio al por mayor Tabasco ",1.590639431,1.653057608,1.707795761,1.681178933,1.608519033,1.590860711,1.607977527,1.538545431,1.679536531,1.711005255,1.684717615,1.647483823,1.723573891,1.642349024,1.489870981,1.427486144
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades terciarias > 43 Comercio al por mayor Tamaulipas ",2.717081446,2.672550628,2.791817231,2.746672636,2.673055552,2.613779241,2.548762536,2.530312363,2.440354402,2.320782389,2.309148339,2.220366382,2.200084121,2.16752933,2.21524209,1.979013084
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades terciarias > 43 Comercio al por mayor Tlaxcala ",0.255343806,0.254520436,0.257475396,0.259844895,0.280205193,0.291858937,0.309562174,0.302447668,0.29904829,0.314822054,0.313495668,0.29011705,0.289234641,0.301969465,0.297159874,0.303447758
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades terciarias > 43 Comercio al por mayor Veracruz de Ignacio de la Llave ",4.772588452,4.752404194,4.740357666,4.742451091,4.655054231,4.502498603,4.542526138,4.484445138,4.337113735,4.30834862,4.387868488,4.394128375,4.376561619,4.367653253,4.193807254,4.067021691
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades terciarias > 43 Comercio al por mayor Yucat�n ",1.55457616,1.587576872,1.60308924,1.605290197,1.594455012,1.576554475,1.566929727,1.569755845,1.572109151,1.640177009,1.653222593,1.711027179,1.708481243,1.681305349,1.671026487,1.6512653
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades terciarias > 43 Comercio al por mayor Zacatecas ",0.788280163,0.791970184,0.81153909,0.791607539,0.785233303,0.806804797,0.819812775,0.806573426,0.797143387,0.816565536,0.851368307,0.813692993,0.842122306,0.80772397,0.837273903,0.829709007
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades terciarias > 46 Comercio al por menor Total nacional ",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades terciarias > 46 Comercio al por menor Aguascalientes ",1.070370531,1.093243243,1.092543858,1.078143158,1.128814262,1.165467078,1.152022549,1.111206846,1.10138215,1.084279134,1.136377817,1.146705463,1.101913122,1.147811286,1.126525402,1.064640404
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades terciarias > 46 Comercio al por menor Baja California ",2.934880146,2.932872147,2.937217757,2.892909393,2.878374157,2.871279051,2.908769359,3.000639272,3.056858319,3.081611611,3.098744696,3.085202771,3.292786955,3.447864323,3.44701763,3.328836792
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades terciarias > 46 Comercio al por menor Baja California Sur ",0.745634287,0.754164358,0.755009748,0.765977406,0.811809144,0.853845086,0.863892399,0.910407142,0.937496959,0.910018742,0.861967036,0.869785795,0.845742733,0.904530841,0.888489544,0.910308156
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades terciarias > 46 Comercio al por menor Campeche ",0.629186475,0.640778891,0.65857898,0.658353268,0.666838242,0.690402455,0.664361647,0.686900588,0.734224449,0.723281954,0.713756579,0.709553088,0.745575081,0.707843757,0.685046981,0.655063521
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades terciarias > 46 Comercio al por menor Coahuila de Zaragoza ",2.895657699,2.827847408,2.813004077,2.741490735,2.764027131,2.786508976,2.791504016,2.834802453,2.737637755,2.645708971,2.636603859,2.490396917,2.49014752,2.61044794,2.530981234,2.507623108
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades terciarias > 46 Comercio al por menor Colima ",0.50125785,0.52367112,0.535438127,0.552721133,0.610838333,0.632791321,0.644415788,0.669294322,0.673489025,0.663451163,0.696772536,0.762032561,0.712594662,0.734100805,0.760171614,0.768490899
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades terciarias > 46 Comercio al por menor Chiapas ",2.059150547,2.077246618,2.118822649,2.021816968,2.183087774,1.991709215,2.113562569,1.947129153,1.969426416,1.945047455,2.038933373,2.091793414,2.046034221,2.183800452,2.016087219,1.922587694
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades terciarias > 46 Comercio al por menor Chihuahua ",2.764992597,2.744362414,2.758184522,2.840232929,3.108375449,3.261608195,3.119534926,2.987104998,2.961056177,2.994954733,3.01113139,2.792181759,2.900567336,2.829555477,2.880589041,2.999871393
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades terciarias > 46 Comercio al por menor Ciudad de M�xico ",16.77841683,16.84197464,16.79938924,17.05852966,16.42602544,16.25547145,16.30587707,16.22652264,15.76890109,15.94720418,16.23096971,16.45842817,15.91839047,14.58696683,14.78544236,15.49642653
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades terciarias > 46 Comercio al por menor Durango ",0.93096353,0.99711456,0.972658063,0.965716771,0.977314974,0.974927117,0.999402181,0.982528456,1.000124551,1.061863624,1.118656902,1.117027309,1.067104046,1.155577057,1.11854559,1.076231349
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades terciarias > 46 Comercio al por menor Guanajuato ",4.498666542,4.347262863,4.243128195,4.037378869,4.158582759,4.134980772,4.098903733,4.196856786,4.277499209,4.228067938,4.086946828,3.926929815,3.900005617,3.85327328,4.034502978,3.815344956
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades terciarias > 46 Comercio al por menor Guerrero ",1.668570471,1.673238124,1.688627258,1.716553501,1.73434634,1.745913817,1.816760782,1.809666577,1.75575414,1.683763249,1.669130462,1.751217191,1.815083211,1.69886105,1.706107607,1.590551457
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades terciarias > 46 Comercio al por menor Hidalgo ",1.520635434,1.478759427,1.448016476,1.505645422,1.415096161,1.429696437,1.337394846,1.410158539,1.480946209,1.434220931,1.507240439,1.511403177,1.758627648,1.793954151,1.751093234,1.849683808
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades terciarias > 46 Comercio al por menor Jalisco ",8.336750511,8.474961783,8.431046461,8.241045872,7.993099382,8.113949191,8.600724482,8.278617639,8.112351364,7.986509976,8.027085955,7.704102171,7.315588912,7.931317578,7.481527796,7.488387042
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades terciarias > 46 Comercio al por menor M�xico ",11.01781744,10.95850364,10.92797803,11.02485714,11.11386349,10.9921069,10.40491163,10.80247717,10.97686333,11.5488095,11.01848311,11.41472011,11.74800595,11.0755655,12.02234667,12.26520845
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades terciarias > 46 Comercio al por menor Michoac�n de Ocampo ",2.962050392,2.923319612,2.966402855,3.051781867,2.814045003,2.899024138,3.15990516,2.825582315,2.790344597,2.821786396,2.902428507,3.106885388,3.282667341,3.226474142,3.079605331,3.079145482
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades terciarias > 46 Comercio al por menor Morelos ",1.34071576,1.375325029,1.395061936,1.403221619,1.367926414,1.416019435,1.37652145,1.318833933,1.31524413,1.251421754,1.386250989,1.451643994,1.443946797,1.421834515,1.387536914,1.234866638
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades terciarias > 46 Comercio al por menor Nayarit ",0.672977255,0.650068723,0.644139826,0.668392887,0.6955423,0.746032559,0.751085362,0.802957367,0.784040158,0.744816761,0.778209195,0.769810471,0.765415958,0.816020768,0.864941691,0.82147532
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades terciarias > 46 Comercio al por menor Nuevo Le�n ",6.721624233,6.8070088,6.823397214,6.914502538,7.145596923,7.331038257,7.418649655,7.327223923,7.353702121,7.395010712,7.01806651,6.965834335,7.08679544,7.323135436,7.058455124,6.845644652
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades terciarias > 46 Comercio al por menor Oaxaca ",1.619963955,1.603120486,1.611147745,1.624236501,1.576310701,1.615442193,1.622497633,1.634281398,1.621059369,1.616011563,1.623320966,1.64064398,1.67450383,1.74935317,1.692721401,1.641732807
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades terciarias > 46 Comercio al por menor Puebla ",3.816467884,3.794132391,3.763760982,3.822897289,3.952639344,3.752297358,3.566539933,3.832531427,3.721350065,3.695223194,3.591937197,3.463974009,3.475571922,3.633324865,3.575271792,3.623967055
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades terciarias > 46 Comercio al por menor Quer�taro ",2.057620736,2.110106286,2.177037582,2.359605018,2.386046623,2.291184456,2.256185442,2.178245285,2.238868912,2.130765886,2.127978159,2.162760507,2.23087043,2.19647129,2.131632241,2.160884077
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades terciarias > 46 Comercio al por menor Quintana Roo ",1.605237401,1.700777484,1.7358799,1.775252285,1.893998755,1.925949015,1.798138306,1.826519109,1.951074635,1.945218288,2.037774225,1.991190759,1.987848592,2.029028119,2.166452841,2.176898462
